"country","year","imp_total"
"lka","2012",422421
"lka","2013",398245
"lka","2014",405772
"lka","2015",514803
"lka","2016",529837
"lka","2017",589100
"lka","2018",630692
"lka","2019",695833
"lka","2020",662520
"lka","2021",819880
"lka","2022",1017303
"lka","2023",1
"sdn","1990",NA
"sdn","1991",NA
"sdn","1992",NA
"sdn","1993",NA
"sdn","1994",NA
"sdn","1995",NA
"sdn","1996",NA
"sdn","1997",NA
"sdn","1998",NA
"sdn","1999",NA
"sdn","2000",NA
"sdn","2001",NA
"sdn","2002",NA
"sdn","2003",NA
"sdn","2004",NA
"sdn","2005",NA
"sdn","2006",NA
"sdn","2007",NA
"sdn","2008",7239
"sdn","2009",19022
"sdn","2010",25428
"sdn","2011",29870
"sdn","2012",46304
"sdn","2013",20904
"sdn","2014",4806
"sdn","2015",751
"sdn","2016",6212
"sdn","2017",3243
"sdn","2018",3201
"sdn","2019",4714
"sdn","2020",3380
"sdn","2021",1953
"sdn","2022",102
"sdn","2023",1
"sur","1990",NA
"sur","1991",NA
"sur","1992",NA
"sur","1993",NA
"sur","1994",NA
"sur","1995",NA
"sur","1996",NA
"sur","1997",NA
"sur","1998",NA
"sur","1999",NA
"sur","2000",NA
"sur","2001",NA
"sur","2002",NA
"sur","2003",NA
"sur","2004",NA
"sur","2005",NA
"sur","2006",NA
"sur","2007",NA
"sur","2008",3
"sur","2009",1588
"sur","2010",546
"sur","2011",13
"sur","2012",139
"sur","2013",124
"sur","2014",193
"sur","2015",21
"sur","2016",1764
"sur","2017",39
"sur","2018",68
"sur","2019",232
"sur","2020",301
"sur","2021",320
"sur","2022",91
"sur","2023",1
"zaf","1990",NA
"zaf","1991",NA
"zaf","1992",NA
"zaf","1993",NA
"zaf","1994",NA
"zaf","1995",NA
"zaf","1996",NA
"zaf","1997",NA
"zaf","1998",NA
"zaf","1999",NA
"zaf","2000",NA
"zaf","2001",NA
"zaf","2002",NA
"zaf","2003",NA
"zaf","2004",NA
"zaf","2005",NA
"zaf","2006",NA
"zaf","2007",NA
"zaf","2008",3912105
"zaf","2009",2777071
"zaf","2010",2909460
"zaf","2011",2785748
"zaf","2012",2410177
"zaf","2013",2353135
"zaf","2014",2158367
"zaf","2015",1617098
"zaf","2016",1478113
"zaf","2017",1448014
"zaf","2018",1647464
"zaf","2019",1651975
"zaf","2020",1265648
"zaf","2021",1707262
"zaf","2022",2022356
"zaf","2023",1
"sgero_a_ssandw","1990",NA
"sgero_a_ssandw","1991",NA
"sgero_a_ssandw","1992",NA
"sgero_a_ssandw","1993",NA
"sgero_a_ssandw","1994",NA
"sgero_a_ssandw","1995",NA
"sgero_a_ssandw","1996",NA
"sgero_a_ssandw","1997",NA
"sgero_a_ssandw","1998",NA
"sgero_a_ssandw","1999",NA
"sgero_a_ssandw","2000",NA
"sgero_a_ssandw","2001",NA
"sgero_a_ssandw","2002",NA
"sgero_a_ssandw","2003",NA
"sgero_a_ssandw","2004",NA
"sgero_a_ssandw","2005",NA
"sgero_a_ssandw","2006",NA
"sgero_a_ssandw","2007",NA
"sgero_a_ssandw","2008",0
"sgero_a_ssandw","2009",0
"sgero_a_ssandw","2010",0
"sgero_a_ssandw","2011",30
"sgero_a_ssandw","2012",0
"sgero_a_ssandw","2013",0
"sgero_a_ssandw","2014",0
"sgero_a_ssandw","2015",0
"sgero_a_ssandw","2016",0
"sgero_a_ssandw","2017",0
"sgero_a_ssandw","2018",0
"sgero_a_ssandw","2019",14
"sgero_a_ssandw","2020",0
"sgero_a_ssandw","2021",0
"sgero_a_ssandw","2022",1043
"sgero_a_ssandw","2023",0
"kor","1990",NA
"kor","1991",NA
"kor","1992",NA
"kor","1993",NA
"kor","1994",NA
"kor","1995",NA
"kor","1996",NA
"kor","1997",NA
"kor","1998",NA
"kor","1999",NA
"kor","2000",NA
"kor","2001",NA
"kor","2002",NA
"kor","2003",NA
"kor","2004",NA
"kor","2005",NA
"kor","2006",NA
"kor","2007",NA
"kor","2008",8873838
"kor","2009",6847377
"kor","2010",15487881
"kor","2011",8376488
"kor","2012",9435024
"kor","2013",8653306
"kor","2014",6073503
"kor","2015",6229296
"kor","2016",7258845
"kor","2017",8182229
"kor","2018",10776674
"kor","2019",11159718
"kor","2020",9231845
"kor","2021",13523613
"kor","2022",16421234
"kor","2023",1
"ssd","1990",NA
"ssd","1991",NA
"ssd","1992",NA
"ssd","1993",NA
"ssd","1994",NA
"ssd","1995",NA
"ssd","1996",NA
"ssd","1997",NA
"ssd","1998",NA
"ssd","1999",NA
"ssd","2000",NA
"ssd","2001",NA
"ssd","2002",NA
"ssd","2003",NA
"ssd","2004",NA
"ssd","2005",NA
"ssd","2006",NA
"ssd","2007",NA
"ssd","2008",0
"ssd","2009",0
"ssd","2010",0
"ssd","2011",0
"ssd","2012",0
"ssd","2013",3
"ssd","2014",289
"ssd","2015",105
"ssd","2016",343
"ssd","2017",127
"ssd","2018",68
"ssd","2019",248
"ssd","2020",5
"ssd","2021",336
"ssd","2022",2
"ssd","2023",1
"syr","1990",NA
"syr","1991",NA
"syr","1992",NA
"syr","1993",NA
"syr","1994",NA
"syr","1995",NA
"syr","1996",NA
"syr","1997",NA
"syr","1998",NA
"syr","1999",NA
"syr","2000",NA
"syr","2001",NA
"syr","2002",NA
"syr","2003",NA
"syr","2004",NA
"syr","2005",NA
"syr","2006",NA
"syr","2007",NA
"syr","2008",20472
"syr","2009",24035
"syr","2010",31591
"syr","2011",60133
"syr","2012",21704
"syr","2013",9608
"syr","2014",9632
"syr","2015",12257
"syr","2016",30627
"syr","2017",32108
"syr","2018",40759
"syr","2019",36607
"syr","2020",47429
"syr","2021",50160
"syr","2022",34572
"syr","2023",1
"tjk","1990",NA
"tjk","1991",NA
"tjk","1992",NA
"tjk","1993",NA
"tjk","1994",NA
"tjk","1995",NA
"tjk","1996",NA
"tjk","1997",NA
"tjk","1998",NA
"tjk","1999",NA
"tjk","2000",NA
"tjk","2001",NA
"tjk","2002",NA
"tjk","2003",NA
"tjk","2004",NA
"tjk","2005",NA
"tjk","2006",NA
"tjk","2007",NA
"tjk","2008",37
"tjk","2009",255
"tjk","2010",80
"tjk","2011",0
"tjk","2012",0
"tjk","2013",90
"tjk","2014",8
"tjk","2015",33
"tjk","2016",551
"tjk","2017",3123
"tjk","2018",397
"tjk","2019",556
"tjk","2020",394
"tjk","2021",26
"tjk","2022",938
"tjk","2023",1
"twn","1990",NA
"twn","1991",NA
"twn","1992",NA
"twn","1993",NA
"twn","1994",NA
"twn","1995",NA
"twn","1996",NA
"twn","1997",NA
"twn","1998",NA
"twn","1999",NA
"twn","2000",NA
"twn","2001",NA
"twn","2002",NA
"twn","2003",NA
"twn","2004",NA
"twn","2005",NA
"twn","2006",NA
"twn","2007",NA
"twn","2008",5910012
"twn","2009",4767170
"twn","2010",5469677
"twn","2011",5622298
"twn","2012",5266467
"twn","2013",4785780
"twn","2014",5108621
"twn","2015",5524506
"twn","2016",5824325
"twn","2017",6303878
"twn","2018",6157487
"twn","2019",6937992
"twn","2020",6179181
"twn","2021",7535105
"twn","2022",10665172
"twn","2023",1
"tza","1990",NA
"tza","1991",NA
"tza","1992",NA
"tza","1993",NA
"tza","1994",NA
"tza","1995",NA
"tza","1996",NA
"tza","1997",NA
"tza","1998",NA
"tza","1999",NA
"tza","2000",NA
"tza","2001",NA
"tza","2002",NA
"tza","2003",NA
"tza","2004",NA
"tza","2005",NA
"tza","2006",NA
"tza","2007",NA
"tza","2008",55561
"tza","2009",47750
"tza","2010",15888
"tza","2011",24656
"tza","2012",33170
"tza","2013",29798
"tza","2014",55949
"tza","2015",58158
"tza","2016",69939
"tza","2017",80455
"tza","2018",39917
"tza","2019",63676
"tza","2020",52953
"tza","2021",59495
"tza","2022",294504
"tza","2023",1
"tcd","1990",NA
"tcd","1991",NA
"tcd","1992",NA
"tcd","1993",NA
"tcd","1994",NA
"tcd","1995",NA
"tcd","1996",NA
"tcd","1997",NA
"tcd","1998",NA
"tcd","1999",NA
"tcd","2000",NA
"tcd","2001",NA
"tcd","2002",NA
"tcd","2003",NA
"tcd","2004",NA
"tcd","2005",NA
"tcd","2006",NA
"tcd","2007",NA
"tcd","2008",1
"tcd","2009",47
"tcd","2010",30
"tcd","2011",1
"tcd","2012",3
"tcd","2013",0
"tcd","2014",4
"tcd","2015",1
"tcd","2016",0
"tcd","2017",3
"tcd","2018",2
"tcd","2019",315
"tcd","2020",2
"tcd","2021",18
"tcd","2022",5
"tcd","2023",1
"tha","1990",NA
"tha","1991",NA
"tha","1992",NA
"tha","1993",NA
"tha","1994",NA
"tha","1995",NA
"tha","1996",NA
"tha","1997",NA
"tha","1998",NA
"tha","1999",NA
"tha","2000",NA
"tha","2001",NA
"tha","2002",NA
"tha","2003",NA
"tha","2004",NA
"tha","2005",NA
"tha","2006",NA
"tha","2007",NA
"tha","2008",3787116
"tha","2009",3766054
"tha","2010",4181356
"tha","2011",4174291
"tha","2012",4016220
"tha","2013",3647985
"tha","2014",3736066
"tha","2015",3816704
"tha","2016",3842232
"tha","2017",4640630
"tha","2018",4583970
"tha","2019",4351428
"tha","2020",3376575
"tha","2021",4393664
"tha","2022",5601588
"tha","2023",1
"cze","1990",NA
"cze","1991",NA
"cze","1992",NA
"cze","1993",NA
"cze","1994",NA
"cze","1995",NA
"cze","1996",NA
"cze","1997",NA
"cze","1998",NA
"cze","1999",NA
"cze","2000",NA
"cze","2001",NA
"cze","2002",NA
"cze","2003",NA
"cze","2004",NA
"cze","2005",NA
"cze","2006",NA
"cze","2007",NA
"cze","2008",14239508
"cze","2009",11387299
"cze","2010",12902032
"cze","2011",14314974
"cze","2012",13537636
"cze","2013",12805171
"cze","2014",14447418
"cze","2015",17042408
"cze","2016",17726477
"cze","2017",19145785
"cze","2018",23243925
"cze","2019",24604956
"cze","2020",22592131
"cze","2021",25377765
"cze","2022",30846884
"cze","2023",1
"tgo","1990",NA
"tgo","1991",NA
"tgo","1992",NA
"tgo","1993",NA
"tgo","1994",NA
"tgo","1995",NA
"tgo","1996",NA
"tgo","1997",NA
"tgo","1998",NA
"tgo","1999",NA
"tgo","2000",NA
"tgo","2001",NA
"tgo","2002",NA
"tgo","2003",NA
"tgo","2004",NA
"tgo","2005",NA
"tgo","2006",NA
"tgo","2007",NA
"tgo","2008",37
"tgo","2009",151
"tgo","2010",129
"tgo","2011",8
"tgo","2012",256
"tgo","2013",78
"tgo","2014",427
"tgo","2015",3491
"tgo","2016",1711
"tgo","2017",512
"tgo","2018",94
"tgo","2019",1825
"tgo","2020",7
"tgo","2021",1061
"tgo","2022",229
"tgo","2023",1
"tkl","1990",NA
"tkl","1991",NA
"tkl","1992",NA
"tkl","1993",NA
"tkl","1994",NA
"tkl","1995",NA
"tkl","1996",NA
"tkl","1997",NA
"tkl","1998",NA
"tkl","1999",NA
"tkl","2000",NA
"tkl","2001",NA
"tkl","2002",NA
"tkl","2003",NA
"tkl","2004",NA
"tkl","2005",NA
"tkl","2006",NA
"tkl","2007",NA
"tkl","2008",1306
"tkl","2009",708
"tkl","2010",494
"tkl","2011",1812
"tkl","2012",47
"tkl","2013",34
"tkl","2014",690
"tkl","2015",1809
"tkl","2016",1275
"tkl","2017",636
"tkl","2018",643
"tkl","2019",1081
"tkl","2020",14
"tkl","2021",510
"tkl","2022",1779
"tkl","2023",1
"ton","1990",NA
"ton","1991",NA
"ton","1992",NA
"ton","1993",NA
"ton","1994",NA
"ton","1995",NA
"ton","1996",NA
"ton","1997",NA
"ton","1998",NA
"ton","1999",NA
"ton","2000",NA
"ton","2001",NA
"ton","2002",NA
"ton","2003",NA
"ton","2004",NA
"ton","2005",NA
"ton","2006",NA
"ton","2007",NA
"ton","2008",0
"ton","2009",0
"ton","2010",0
"ton","2011",24
"ton","2012",0
"ton","2013",0
"ton","2014",61
"ton","2015",232
"ton","2016",7
"ton","2017",2
"ton","2018",19
"ton","2019",74
"ton","2020",0
"ton","2021",8
"ton","2022",0
"ton","2023",0
"tto","1990",NA
"tto","1991",NA
"tto","1992",NA
"tto","1993",NA
"tto","1994",NA
"tto","1995",NA
"tto","1996",NA
"tto","1997",NA
"tto","1998",NA
"tto","1999",NA
"tto","2000",NA
"tto","2001",NA
"tto","2002",NA
"tto","2003",NA
"tto","2004",NA
"tto","2005",NA
"tto","2006",NA
"tto","2007",NA
"tto","2008",606
"tto","2009",2842
"tto","2010",1511
"tto","2011",773
"tto","2012",1442
"tto","2013",1084
"tto","2014",1409
"tto","2015",792
"tto","2016",1667
"tto","2017",21134
"tto","2018",1861
"tto","2019",14480
"tto","2020",79388
"tto","2021",51599
"tto","2022",203450
"tto","2023",1
"tun","1990",NA
"tun","1991",NA
"tun","1992",NA
"tun","1993",NA
"tun","1994",NA
"tun","1995",NA
"tun","1996",NA
"tun","1997",NA
"tun","1998",NA
"tun","1999",NA
"tun","2000",NA
"tun","2001",NA
"tun","2002",NA
"tun","2003",NA
"tun","2004",NA
"tun","2005",NA
"tun","2006",NA
"tun","2007",NA
"tun","2008",203605
"tun","2009",184241
"tun","2010",228195
"tun","2011",241174
"tun","2012",179665
"tun","2013",161560
"tun","2014",260928
"tun","2015",99406
"tun","2016",239004
"tun","2017",279306
"tun","2018",150382
"tun","2019",511606
"tun","2020",108451
"tun","2021",177484
"tun","2022",317239
"tun","2023",1
"tur","1990",NA
"tur","1991",NA
"tur","1992",NA
"tur","1993",NA
"tur","1994",NA
"tur","1995",NA
"tur","1996",NA
"tur","1997",NA
"tur","1998",NA
"tur","1999",NA
"tur","2000",NA
"tur","2001",NA
"tur","2002",NA
"tur","2003",NA
"tur","2004",NA
"tur","2005",NA
"tur","2006",NA
"tur","2007",NA
"tur","2008",8044662
"tur","2009",6411251
"tur","2010",7745212
"tur","2011",8720400
"tur","2012",8878310
"tur","2013",8359109
"tur","2014",9830776
"tur","2015",10407241
"tur","2016",10890634
"tur","2017",12573877
"tur","2018",11632457
"tur","2019",11791743
"tur","2020",11146959
"tur","2021",13520308
"tur","2022",16019350
"tur","2023",1
"tkm","1990",NA
"tkm","1991",NA
"tkm","1992",NA
"tkm","1993",NA
"tkm","1994",NA
"tkm","1995",NA
"tkm","1996",NA
"tkm","1997",NA
"tkm","1998",NA
"tkm","1999",NA
"tkm","2000",NA
"tkm","2001",NA
"tkm","2002",NA
"tkm","2003",NA
"tkm","2004",NA
"tkm","2005",NA
"tkm","2006",NA
"tkm","2007",NA
"tkm","2008",621
"tkm","2009",1
"tkm","2010",14
"tkm","2011",146
"tkm","2012",174
"tkm","2013",0
"tkm","2014",189
"tkm","2015",4
"tkm","2016",138
"tkm","2017",98
"tkm","2018",2794
"tkm","2019",0
"tkm","2020",0
"tkm","2021",1
"tkm","2022",0
"tkm","2023",0
"tca","1990",NA
"tca","1991",NA
"tca","1992",NA
"tca","1993",NA
"tca","1994",NA
"tca","1995",NA
"tca","1996",NA
"tca","1997",NA
"tca","1998",NA
"tca","1999",NA
"tca","2000",NA
"tca","2001",NA
"tca","2002",NA
"tca","2003",NA
"tca","2004",NA
"tca","2005",NA
"tca","2006",NA
"tca","2007",NA
"tca","2008",575
"tca","2009",23
"tca","2010",8
"tca","2011",123
"tca","2012",14
"tca","2013",92
"tca","2014",5
"tca","2015",120
"tca","2016",10
"tca","2017",0
"tca","2018",566
"tca","2019",417
"tca","2020",260
"tca","2021",543
"tca","2022",387
"tca","2023",1
"tuv","1990",NA
"tuv","1991",NA
"tuv","1992",NA
"tuv","1993",NA
"tuv","1994",NA
"tuv","1995",NA
"tuv","1996",NA
"tuv","1997",NA
"tuv","1998",NA
"tuv","1999",NA
"tuv","2000",NA
"tuv","2001",NA
"tuv","2002",NA
"tuv","2003",NA
"tuv","2004",NA
"tuv","2005",NA
"tuv","2006",NA
"tuv","2007",NA
"tuv","2008",55
"tuv","2009",10
"tuv","2010",508
"tuv","2011",0
"tuv","2012",0
"tuv","2013",0
"tuv","2014",18
"tuv","2015",0
"tuv","2016",7
"tuv","2017",100
"tuv","2018",464
"tuv","2019",1
"tuv","2020",0
"tuv","2021",0
"tuv","2022",0
"tuv","2023",1
"deu","1990",NA
"deu","1991",NA
"deu","1992",NA
"deu","1993",NA
"deu","1994",NA
"deu","1995",NA
"deu","1996",NA
"deu","1997",NA
"deu","1998",NA
"deu","1999",NA
"deu","2000",NA
"deu","2001",NA
"deu","2002",NA
"deu","2003",NA
"deu","2004",NA
"deu","2005",NA
"deu","2006",NA
"deu","2007",NA
"deu","2008",194063997
"deu","2009",162725848
"deu","2010",193202208
"deu","2011",209963111
"deu","2012",192876193
"deu","2013",183110467
"deu","2014",193839188
"deu","2015",208639800
"deu","2016",227337313
"deu","2017",247430709
"deu","2018",264905646
"deu","2019",267851304
"deu","2020",249151473
"deu","2021",273063495
"deu","2022",314866232
"deu","2023",1
"uga","1990",NA
"uga","1991",NA
"uga","1992",NA
"uga","1993",NA
"uga","1994",NA
"uga","1995",NA
"uga","1996",NA
"uga","1997",NA
"uga","1998",NA
"uga","1999",NA
"uga","2000",NA
"uga","2001",NA
"uga","2002",NA
"uga","2003",NA
"uga","2004",NA
"uga","2005",NA
"uga","2006",NA
"uga","2007",NA
"uga","2008",22261
"uga","2009",16174
"uga","2010",38565
"uga","2011",22709
"uga","2012",44662
"uga","2013",44295
"uga","2014",30780
"uga","2015",60527
"uga","2016",60210
"uga","2017",53450
"uga","2018",85026
"uga","2019",46893
"uga","2020",63676
"uga","2021",44571
"uga","2022",109999
"uga","2023",1
"ukr","1990",NA
"ukr","1991",NA
"ukr","1992",NA
"ukr","1993",NA
"ukr","1994",NA
"ukr","1995",NA
"ukr","1996",NA
"ukr","1997",NA
"ukr","1998",NA
"ukr","1999",NA
"ukr","2000",NA
"ukr","2001",NA
"ukr","2002",NA
"ukr","2003",NA
"ukr","2004",NA
"ukr","2005",NA
"ukr","2006",NA
"ukr","2007",NA
"ukr","2008",715909
"ukr","2009",403994
"ukr","2010",452681
"ukr","2011",602859
"ukr","2012",377093
"ukr","2013",370753
"ukr","2014",424531
"ukr","2015",560836
"ukr","2016",680242
"ukr","2017",861363
"ukr","2018",857110
"ukr","2019",1074663
"ukr","2020",807028
"ukr","2021",1068422
"ukr","2022",1017003
"ukr","2023",1
"hun","1990",NA
"hun","1991",NA
"hun","1992",NA
"hun","1993",NA
"hun","1994",NA
"hun","1995",NA
"hun","1996",NA
"hun","1997",NA
"hun","1998",NA
"hun","1999",NA
"hun","2000",NA
"hun","2001",NA
"hun","2002",NA
"hun","2003",NA
"hun","2004",NA
"hun","2005",NA
"hun","2006",NA
"hun","2007",NA
"hun","2008",7745537
"hun","2009",6723580
"hun","2010",7123024
"hun","2011",7088143
"hun","2012",6951250
"hun","2013",6631140
"hun","2014",6807064
"hun","2015",8966196
"hun","2016",10094935
"hun","2017",12745651
"hun","2018",15365319
"hun","2019",16197068
"hun","2020",16392005
"hun","2021",17656665
"hun","2022",17566182
"hun","2023",1
"ury","1990",NA
"ury","1991",NA
"ury","1992",NA
"ury","1993",NA
"ury","1994",NA
"ury","1995",NA
"ury","1996",NA
"ury","1997",NA
"ury","1998",NA
"ury","1999",NA
"ury","2000",NA
"ury","2001",NA
"ury","2002",NA
"ury","2003",NA
"ury","2004",NA
"ury","2005",NA
"ury","2006",NA
"ury","2007",NA
"ury","2008",286457
"ury","2009",316368
"ury","2010",155499
"ury","2011",213642
"ury","2012",140938
"ury","2013",119471
"ury","2014",128822
"ury","2015",61635
"ury","2016",72911
"ury","2017",52988
"ury","2018",186526
"ury","2019",56168
"ury","2020",40210
"ury","2021",36870
"ury","2022",93018
"ury","2023",1
"uzb","1990",NA
"uzb","1991",NA
"uzb","1992",NA
"uzb","1993",NA
"uzb","1994",NA
"uzb","1995",NA
"uzb","1996",NA
"uzb","1997",NA
"uzb","1998",NA
"uzb","1999",NA
"uzb","2000",NA
"uzb","2001",NA
"uzb","2002",NA
"uzb","2003",NA
"uzb","2004",NA
"uzb","2005",NA
"uzb","2006",NA
"uzb","2007",NA
"uzb","2008",9
"uzb","2009",177
"uzb","2010",74
"uzb","2011",43
"uzb","2012",162
"uzb","2013",15
"uzb","2014",885
"uzb","2015",476
"uzb","2016",775
"uzb","2017",818
"uzb","2018",443
"uzb","2019",1116
"uzb","2020",723
"uzb","2021",864
"uzb","2022",1443
"uzb","2023",1
"vut","1990",NA
"vut","1991",NA
"vut","1992",NA
"vut","1993",NA
"vut","1994",NA
"vut","1995",NA
"vut","1996",NA
"vut","1997",NA
"vut","1998",NA
"vut","1999",NA
"vut","2000",NA
"vut","2001",NA
"vut","2002",NA
"vut","2003",NA
"vut","2004",NA
"vut","2005",NA
"vut","2006",NA
"vut","2007",NA
"vut","2008",2
"vut","2009",1
"vut","2010",0
"vut","2011",2
"vut","2012",2
"vut","2013",0
"vut","2014",6
"vut","2015",0
"vut","2016",1764
"vut","2017",9
"vut","2018",43
"vut","2019",2
"vut","2020",2
"vut","2021",1
"vut","2022",13
"vut","2023",1
"ven","1990",NA
"ven","1991",NA
"ven","1992",NA
"ven","1993",NA
"ven","1994",NA
"ven","1995",NA
"ven","1996",NA
"ven","1997",NA
"ven","1998",NA
"ven","1999",NA
"ven","2000",NA
"ven","2001",NA
"ven","2002",NA
"ven","2003",NA
"ven","2004",NA
"ven","2005",NA
"ven","2006",NA
"ven","2007",NA
"ven","2008",4068470
"ven","2009",1478059
"ven","2010",4035786
"ven","2011",3764020
"ven","2012",3737012
"ven","2013",4569445
"ven","2014",4756530
"ven","2015",2938190
"ven","2016",2514636
"ven","2017",3235865
"ven","2018",3220199
"ven","2019",3411615
"ven","2020",100
"ven","2021",2051
"ven","2022",10084
"ven","2023",1
"vnm","1990",NA
"vnm","1991",NA
"vnm","1992",NA
"vnm","1993",NA
"vnm","1994",NA
"vnm","1995",NA
"vnm","1996",NA
"vnm","1997",NA
"vnm","1998",NA
"vnm","1999",NA
"vnm","2000",NA
"vnm","2001",NA
"vnm","2002",NA
"vnm","2003",NA
"vnm","2004",NA
"vnm","2005",NA
"vnm","2006",NA
"vnm","2007",NA
"vnm","2008",1580955
"vnm","2009",1702835
"vnm","2010",1855557
"vnm","2011",2646496
"vnm","2012",3236600
"vnm","2013",4217365
"vnm","2014",6457992
"vnm","2015",7754496
"vnm","2016",8546578
"vnm","2017",9735369
"vnm","2018",9999285
"vnm","2019",11051422
"vnm","2020",12202844
"vnm","2021",11593087
"vnm","2022",15363374
"vnm","2023",1
NA,"1990",NA
NA,"1991",NA
NA,"1992",NA
NA,"1993",NA
NA,"1994",NA
NA,"1995",NA
NA,"1996",NA
NA,"1997",NA
NA,"1998",NA
NA,"1999",NA
NA,"2000",NA
NA,"2001",NA
NA,"2002",NA
NA,"2003",NA
NA,"2004",NA
NA,"2005",NA
NA,"2006",NA
NA,"2007",NA
NA,"2008",0
NA,"2009",0
NA,"2010",0
NA,"2011",0
NA,"2012",0
NA,"2013",0
NA,"2014",0
NA,"2015",0
NA,"2016",0
NA,"2017",0
NA,"2018",0
NA,"2019",0
NA,"2020",0
NA,"2021",0
NA,"2022",0
NA,"2023",0
"esh","1990",NA
"esh","1991",NA
"esh","1992",NA
"esh","1993",NA
"esh","1994",NA
"esh","1995",NA
"esh","1996",NA
"esh","1997",NA
"esh","1998",NA
"esh","1999",NA
"esh","2000",NA
"esh","2001",NA
"esh","2002",NA
"esh","2003",NA
"esh","2004",NA
"esh","2005",NA
"esh","2006",NA
"esh","2007",NA
"esh","2008",0
"esh","2009",0
"esh","2010",0
"esh","2011",0
"esh","2012",0
"esh","2013",0
"esh","2014",0
"esh","2015",0
"esh","2016",0
"esh","2017",0
"esh","2018",0
"esh","2019",0
"esh","2020",0
"esh","2021",5
"esh","2022",1
"esh","2023",0
"wlf","1990",NA
"wlf","1991",NA
"wlf","1992",NA
"wlf","1993",NA
"wlf","1994",NA
"wlf","1995",NA
"wlf","1996",NA
"wlf","1997",NA
"wlf","1998",NA
"wlf","1999",NA
"wlf","2000",NA
"wlf","2001",NA
"wlf","2002",NA
"wlf","2003",NA
"wlf","2004",NA
"wlf","2005",NA
"wlf","2006",NA
"wlf","2007",NA
"wlf","2008",0
"wlf","2009",4
"wlf","2010",2
"wlf","2011",31
"wlf","2012",91
"wlf","2013",92
"wlf","2014",100
"wlf","2015",0
"wlf","2016",1
"wlf","2017",0
"wlf","2018",0
"wlf","2019",0
"wlf","2020",0
"wlf","2021",0
"wlf","2022",0
"wlf","2023",1
"zmb","1990",NA
"zmb","1991",NA
"zmb","1992",NA
"zmb","1993",NA
"zmb","1994",NA
"zmb","1995",NA
"zmb","1996",NA
"zmb","1997",NA
"zmb","1998",NA
"zmb","1999",NA
"zmb","2000",NA
"zmb","2001",NA
"zmb","2002",NA
"zmb","2003",NA
"zmb","2004",NA
"zmb","2005",NA
"zmb","2006",NA
"zmb","2007",NA
"zmb","2008",4018
"zmb","2009",26372
"zmb","2010",8255
"zmb","2011",14780
"zmb","2012",17758
"zmb","2013",15922
"zmb","2014",30204
"zmb","2015",33093
"zmb","2016",37843
"zmb","2017",8518
"zmb","2018",8148
"zmb","2019",7050
"zmb","2020",957
"zmb","2021",13345
"zmb","2022",23939
"zmb","2023",1
"zwe","1990",NA
"zwe","1991",NA
"zwe","1992",NA
"zwe","1993",NA
"zwe","1994",NA
"zwe","1995",NA
"zwe","1996",NA
"zwe","1997",NA
"zwe","1998",NA
"zwe","1999",NA
"zwe","2000",NA
"zwe","2001",NA
"zwe","2002",NA
"zwe","2003",NA
"zwe","2004",NA
"zwe","2005",NA
"zwe","2006",NA
"zwe","2007",NA
"zwe","2008",23915
"zwe","2009",19385
"zwe","2010",1996
"zwe","2011",1181
"zwe","2012",3059
"zwe","2013",8908
"zwe","2014",9144
"zwe","2015",9090
"zwe","2016",5684
"zwe","2017",14903
"zwe","2018",18925
"zwe","2019",15035
"zwe","2020",12066
"zwe","2021",26909
"zwe","2022",166098
"zwe","2023",1
"aut","1990",NA
"aut","1991",NA
"aut","1992",NA
"aut","1993",NA
"aut","1994",NA
"aut","1995",NA
"aut","1996",NA
"aut","1997",NA
"aut","1998",NA
"aut","1999",NA
"aut","2000",NA
"aut","2001",NA
"aut","2002",NA
"aut","2003",NA
"aut","2004",NA
"aut","2005",NA
"aut","2006",NA
"aut","2007",NA
"aut","2008",12041326
"aut","2009",10193215
"aut","2010",11552922
"aut","2011",13175407
"aut","2012",11970176
"aut","2013",12288080
"aut","2014",13734437
"aut","2015",14069444
"aut","2016",15155216
"aut","2017",16714400
"aut","2018",17530426
"aut","2019",18679346
"aut","2020",16862699
"aut","2021",18601349
"aut","2022",22478252
"aut","2023",1
"tls","1990",NA
"tls","1991",NA
"tls","1992",NA
"tls","1993",NA
"tls","1994",NA
"tls","1995",NA
"tls","1996",NA
"tls","1997",NA
"tls","1998",NA
"tls","1999",NA
"tls","2000",NA
"tls","2001",NA
"tls","2002",NA
"tls","2003",NA
"tls","2004",NA
"tls","2005",NA
"tls","2006",NA
"tls","2007",NA
"tls","2008",315
"tls","2009",54
"tls","2010",12
"tls","2011",0
"tls","2012",6
"tls","2013",54
"tls","2014",0
"tls","2015",0
"tls","2016",11
"tls","2017",0
"tls","2018",28
"tls","2019",0
"tls","2020",0
"tls","2021",0
"tls","2022",166
"tls","2023",0
